rcept_no,stock_code,t,tag,rcept_dt,e,u,null_code,dup,in_window,R1,R1a,R1b,joined,episode_first,R1_episode_first,R2,mcap_q,mgmt_dispute
20260513900307,481070,6,잠정실적,2026-05-13,2026-05-13,2026-05-14,False,False,True,False,False,False,True,True,False,False,4,False
20260514800020,000810,6,잠정실적,2026-05-14,2026-05-14,2026-05-15,False,False,True,False,False,False,True,True,False,False,5,False
20260514800634,005430,6,잠정실적,2026-05-14,2026-05-14,2026-05-15,False,False,True,False,False,False,True,True,False,False,4,False
20260514800226,032830,6,잠정실적,2026-05-14,2026-05-14,2026-05-15,False,False,True,False,False,False,True,True,False,False,5,False
20260514900885,035900,6,잠정실적,2026-05-14,2026-05-14,2026-05-15,False,False,True,False,False,False,True,True,False,False,5,False
20260514800723,036460,6,잠정실적,2026-05-14,2026-05-14,2026-05-15,False,False,True,False,False,False,True,False,False,False,5,False
20260514801026,071050,6,잠정실적,2026-05-14,2026-05-14,2026-05-15,False,False,True,False,False,False,True,True,False,False,5,False
20260514900551,109080,6,잠정실적,2026-05-14,2026-05-14,2026-05-15,False,False,True,False,False,False,True,True,False,False,2,False
20260514800837,138040,6,잠정실적,2026-05-14,2026-05-14,2026-05-15,False,False,True,True,False,True,False,False,True,True,0,False
20260514900256,201490,6,잠정실적,2026-05-14,2026-05-14,2026-05-15,False,False,True,False,False,False,True,True,False,False,3,False
20260514901566,289080,6,잠정실적,2026-05-14,2026-05-14,2026-05-15,False,False,True,False,False,False,True,True,False,False,3,False
20260514800100,381970,6,잠정실적,2026-05-14,2026-05-14,2026-05-15,False,False,True,False,False,False,True,True,False,False,4,False
20260514801494,383800,6,잠정실적,2026-05-14,2026-05-14,2026-05-15,False,False,True,False,False,False,True,True,False,False,5,False
20260514901131,465480,6,잠정실적,2026-05-14,2026-05-14,2026-05-15,False,False,True,False,False,False,True,True,False,False,2,False
20260514900250,950190,6,잠정실적,2026-05-14,2026-05-14,2026-05-15,False,False,True,False,False,False,True,True,False,True,0,False
20260515800718,001450,6,잠정실적,2026-05-15,2026-05-15,2026-05-18,False,False,True,False,False,False,True,True,False,False,5,False
20260515801062,002630,6,잠정실적,2026-05-15,2026-05-15,2026-05-18,False,False,True,False,False,False,True,True,False,False,2,False
20260515800870,003690,6,잠정실적,2026-05-15,2026-05-15,2026-05-18,False,False,True,False,False,False,True,True,False,False,5,False
20260515800116,005830,6,잠정실적,2026-05-15,2026-05-15,2026-05-18,False,False,True,False,False,False,True,True,False,False,5,False
20260515801516,042700,6,잠정실적,2026-05-15,2026-05-15,2026-05-18,False,False,True,False,False,False,True,True,False,False,5,False
20260515801003,085620,6,잠정실적,2026-05-15,2026-05-15,2026-05-18,False,False,True,False,False,False,True,True,False,False,5,False
20260515801013,085620,6,잠정실적,2026-05-15,2026-05-15,2026-05-18,False,True,True,False,False,False,False,False,False,False,0,False
20260515801314,271560,6,잠정실적,2026-05-15,2026-05-15,2026-05-18,False,False,True,False,False,False,True,True,False,False,5,False
20260520800468,009540,6,잠정실적,2026-05-20,2026-05-20,2026-05-21,False,False,True,False,False,False,True,True,False,False,5,False
20260520800414,329180,6,잠정실적,2026-05-20,2026-05-20,2026-05-21,False,False,True,False,False,False,True,True,False,False,5,False
20260521900164,067010,6,잠정실적,2026-05-21,2026-05-21,2026-05-22,False,False,True,False,False,False,True,True,False,False,1,False
20260522800459,071320,6,잠정실적,2026-05-22,2026-05-22,2026-05-26,False,False,True,False,False,False,True,True,False,False,5,False
20260526900720,099750,6,잠정실적,2026-05-26,2026-05-26,2026-05-27,False,False,True,False,False,False,True,True,False,False,3,False
20260527900620,021880,6,잠정실적,2026-05-27,2026-05-27,2026-05-28,False,False,True,False,False,False,True,True,False,False,2,False
20260527900689,060310,6,잠정실적,2026-05-27,2026-05-27,2026-05-28,False,False,True,False,False,False,True,True,False,False,3,False
20260529900447,020180,6,잠정실적,2026-05-29,2026-05-29,2026-06-01,False,False,True,False,False,False,True,True,False,False,1,False
20260601801132,000270,6,잠정실적,2026-06-01,2026-06-01,2026-06-02,False,False,True,False,False,False,True,True,False,False,5,False
20260601801104,003620,6,잠정실적,2026-06-01,2026-06-01,2026-06-02,False,False,True,False,False,False,True,True,False,False,5,False
20260601801279,005380,6,잠정실적,2026-06-01,2026-06-01,2026-06-02,False,False,True,False,False,False,True,True,False,False,5,False
20260601801049,032350,6,잠정실적,2026-06-01,2026-06-01,2026-06-02,False,False,True,False,False,False,True,True,False,False,5,False
20260602800435,034230,6,잠정실적,2026-06-02,2026-06-02,2026-06-04,False,False,True,False,False,False,True,True,False,False,5,False
20260604800333,114090,6,잠정실적,2026-06-04,2026-06-04,2026-06-05,False,False,True,False,False,False,True,True,False,False,5,False
20260608800783,451800,6,잠정실적,2026-06-08,2026-06-08,2026-06-09,False,False,True,True,False,True,False,False,True,True,0,False
20260609800606,004170,6,잠정실적,2026-06-09,2026-06-09,2026-06-10,False,False,True,False,False,False,True,True,False,False,5,False
20260609800549,037710,6,잠정실적,2026-06-09,2026-06-09,2026-06-10,False,False,True,False,False,False,True,True,False,False,4,False
20260611800196,036460,6,잠정실적,2026-06-11,2026-06-11,2026-06-12,False,False,True,False,False,False,True,True,False,False,5,False
20260611800381,139480,6,잠정실적,2026-06-11,2026-06-11,2026-06-12,False,False,True,False,False,False,True,True,False,False,5,False
20260616800198,271560,6,잠정실적,2026-06-16,2026-06-16,2026-06-17,False,False,True,False,False,False,True,True,False,False,5,False
20260616800401,396690,6,잠정실적,2026-06-16,2026-06-16,2026-06-17,False,False,True,False,False,False,True,True,False,True,0,False
20260618800580,009540,6,잠정실적,2026-06-18,2026-06-18,2026-06-19,False,False,True,False,False,False,True,True,False,False,5,False
20260618800565,329180,6,잠정실적,2026-06-18,2026-06-18,2026-06-19,False,False,True,False,False,False,True,True,False,False,5,False
20260619800917,018500,6,잠정실적,2026-06-19,2026-06-19,2026-06-22,False,False,True,False,False,False,True,True,False,False,2,False
20260629800856,071320,6,잠정실적,2026-06-29,2026-06-29,2026-06-30,False,False,True,False,False,False,True,True,False,False,5,False
20260701800569,000270,6,잠정실적,2026-07-01,2026-07-01,2026-07-02,False,False,True,False,False,False,True,True,False,False,5,False
20260701800209,003620,6,잠정실적,2026-07-01,2026-07-01,2026-07-02,False,False,True,False,False,False,True,True,False,False,5,False
20260701800788,005380,6,잠정실적,2026-07-01,2026-07-01,2026-07-02,False,False,True,False,False,False,True,True,False,False,5,False
20260701800581,032350,6,잠정실적,2026-07-01,2026-07-01,2026-07-02,False,False,True,False,False,False,True,True,False,False,5,False
20260702800589,034230,6,잠정실적,2026-07-02,2026-07-02,2026-07-03,False,False,True,False,False,False,True,True,False,False,5,False
20260702800408,114090,6,잠정실적,2026-07-02,2026-07-02,2026-07-03,False,False,True,False,False,False,True,True,False,False,5,False
20260703800022,068270,6,잠정실적,2026-07-03,2026-07-03,2026-07-06,False,False,True,False,False,False,True,True,False,False,5,False
20260707800004,005930,6,잠정실적,2026-07-07,2026-07-07,2026-07-08,False,False,True,False,False,False,True,True,False,False,5,False
20260707800176,066570,6,잠정실적,2026-07-07,2026-07-07,2026-07-08,False,False,True,False,False,False,True,True,False,False,5,False
20260707800605,338100,6,잠정실적,2026-07-07,2026-07-07,2026-07-08,False,False,True,False,False,False,True,True,False,True,0,False
20260708800499,002320,6,잠정실적,2026-07-08,2026-07-08,2026-07-09,False,False,True,False,False,False,True,True,False,False,4,False
20260709800374,004170,6,잠정실적,2026-07-09,2026-07-09,2026-07-10,False,False,True,False,False,False,True,True,False,False,5,False
20260709800358,036460,6,잠정실적,2026-07-09,2026-07-09,2026-07-10,False,False,True,False,False,False,True,True,False,False,5,False
20260709800484,037710,6,잠정실적,2026-07-09,2026-07-09,2026-07-10,False,False,True,False,False,False,True,True,False,False,4,False
20260709900508,082920,6,잠정실적,2026-07-09,2026-07-09,2026-07-10,False,False,True,False,False,False,True,True,False,False,5,False
20260709800326,139480,6,잠정실적,2026-07-09,2026-07-09,2026-07-10,False,False,True,False,False,False,True,True,False,False,5,False
20260709800269,271560,6,잠정실적,2026-07-09,2026-07-09,2026-07-10,False,False,True,False,False,False,True,True,False,False,5,False
20260710900008,061090,6,잠정실적,2026-07-10,2026-07-10,2026-07-13,False,False,True,False,False,False,True,True,False,False,4,False
20260713800490,003490,6,잠정실적,2026-07-13,2026-07-13,2026-07-14,False,False,False,False,False,False,False,False,False,False,0,False
20260713900371,046890,6,잠정실적,2026-07-13,2026-07-13,2026-07-14,False,False,False,False,False,False,False,False,False,False,0,False
20260713900328,089030,6,잠정실적,2026-07-13,2026-07-13,2026-07-14,False,False,False,False,False,False,False,False,False,False,0,False
20260713900533,092190,6,잠정실적,2026-07-13,2026-07-13,2026-07-14,False,False,False,False,False,False,False,False,False,False,0,False
20260713900441,363260,6,잠정실적,2026-07-13,2026-07-13,2026-07-14,False,False,False,False,False,False,False,False,False,False,0,False
20260713800357,365550,6,잠정실적,2026-07-13,2026-07-13,2026-07-14,False,False,False,False,False,False,False,False,False,True,0,False
20260714800204,042700,6,잠정실적,2026-07-14,2026-07-14,2026-07-15,False,False,False,False,False,False,False,False,False,False,0,False
20260714900158,050110,6,잠정실적,2026-07-14,2026-07-14,2026-07-15,False,False,False,False,False,False,False,False,False,False,0,False
20260714900587,241770,6,잠정실적,2026-07-14,2026-07-14,2026-07-15,False,False,False,False,False,False,False,False,False,False,0,False
20260714900290,246710,6,잠정실적,2026-07-14,2026-07-14,2026-07-15,False,False,False,False,False,False,False,False,False,False,0,False
20260714900620,258790,6,잠정실적,2026-07-14,2026-07-14,2026-07-15,False,False,False,False,False,False,False,False,False,False,0,False
20260715900217,303360,6,잠정실적,2026-07-15,2026-07-15,2026-07-16,False,False,False,False,False,False,False,False,False,False,0,False
20260715800264,357250,6,잠정실적,2026-07-15,2026-07-15,2026-07-16,False,False,False,False,False,False,False,False,False,True,0,False
20260716800643,009540,6,잠정실적,2026-07-16,2026-07-16,2026-07-20,False,False,False,False,False,False,False,False,False,False,0,False
20260716800060,044380,6,잠정실적,2026-07-16,2026-07-16,2026-07-20,False,False,False,False,False,False,False,False,False,False,0,False
20260716900436,304840,6,잠정실적,2026-07-16,2026-07-16,2026-07-20,False,False,False,False,False,False,False,False,False,False,0,False
20260716800621,329180,6,잠정실적,2026-07-16,2026-07-16,2026-07-20,False,False,False,False,False,False,False,False,False,False,0,False
20260716800710,330590,6,잠정실적,2026-07-16,2026-07-16,2026-07-20,False,False,False,False,False,False,False,False,False,True,0,False
20260720800192,000500,6,잠정실적,2026-07-20,2026-07-20,2026-07-21,False,False,False,False,False,False,False,False,False,False,0,False
20260720900116,440110,6,잠정실적,2026-07-20,2026-07-20,2026-07-21,False,False,False,False,False,False,False,False,False,False,0,False
20260721800615,003000,6,잠정실적,2026-07-21,2026-07-21,2026-07-22,False,False,False,False,False,False,False,False,False,False,0,False
20260721900123,023790,6,잠정실적,2026-07-21,2026-07-21,2026-07-22,False,False,False,False,False,False,False,False,False,False,0,False
20260721900132,064850,6,잠정실적,2026-07-21,2026-07-21,2026-07-22,False,False,False,False,False,False,False,False,False,False,0,False
20260721800174,133820,6,잠정실적,2026-07-21,2026-07-21,2026-07-22,False,False,False,False,False,False,False,False,False,False,0,False
20260722800226,005070,6,잠정실적,2026-07-22,2026-07-22,2026-07-23,False,False,False,False,False,False,False,False,False,False,0,False
20260722800701,006220,6,잠정실적,2026-07-22,2026-07-22,2026-07-23,False,False,False,False,False,False,False,False,False,False,0,False
20260722800288,014830,6,잠정실적,2026-07-22,2026-07-22,2026-07-23,False,False,False,False,False,False,False,False,False,False,0,False
20260722800138,034220,6,잠정실적,2026-07-22,2026-07-22,2026-07-23,False,False,False,False,False,False,False,False,False,False,0,False
20260722900384,446840,6,잠정실적,2026-07-22,2026-07-22,2026-07-23,False,False,False,False,False,False,False,False,False,False,0,False
20260722800388,456040,6,잠정실적,2026-07-22,2026-07-22,2026-07-23,False,False,False,False,False,False,False,False,False,False,0,False
20260723800288,005090,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260723800315,005380,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260723800581,005940,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260723800807,007690,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260723800356,010060,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260723800150,010120,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260723900281,016250,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260723900266,018700,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260723800275,028050,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260723800269,055550,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260723900706,067280,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260723800401,086280,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260723800451,105560,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260723900392,114810,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260723800585,175330,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260723800003,207940,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260723900120,240600,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260723800468,241560,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260723800878,294870,6,잠정실적,2026-07-23,2026-07-23,2026-07-24,False,False,False,False,False,False,False,False,False,False,0,False
20260724800340,000270,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724800489,010140,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724800478,011210,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724800096,012330,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724800532,0126Z0,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724800161,014990,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724800217,030000,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724800304,064350,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724800401,086790,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724900054,104540,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724800171,108320,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724900802,199730,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724800491,316140,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724900060,318060,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724800306,322000,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724800675,336260,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724800264,336370,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724800506,454910,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724800280,460850,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260724800275,460860,6,잠정실적,2026-07-24,2026-07-24,2026-07-27,False,False,False,False,False,False,False,False,False,False,0,False
20260727800362,000150,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727800240,000640,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727800208,004710,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727800108,008260,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727800269,011070,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727800223,011790,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727800560,024110,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727800185,029780,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727800357,034020,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727800084,039570,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727800227,042660,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727900092,067990,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727800748,071320,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727800118,082640,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727900088,095340,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727900146,099190,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727800396,139130,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727900114,146320,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727800235,170900,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727900116,188040,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727900138,218410,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727900237,237690,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727900660,237820,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727900663,237820,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,True,False,False,False,False,False,False,False,False,0,False
20260727900704,247660,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727800462,298690,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727900162,300120,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727900115,327260,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727800296,404990,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,True,0,False
20260727900065,439580,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727800323,443060,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260727900094,474610,6,잠정실적,2026-07-27,2026-07-27,2026-07-28,False,False,False,False,False,False,False,False,False,False,0,False
20260728800858,002780,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728800329,003620,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728800732,008930,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728800468,012280,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728800382,017860,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728900258,050760,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728900259,050760,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,True,False,False,False,False,False,False,False,False,0,False
20260728900188,052400,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728800414,071970,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728800598,089470,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728900219,092600,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728900271,094360,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728900559,098460,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728800599,128940,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728800461,138930,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728800031,178920,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728800429,267260,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728800345,272210,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728800448,352820,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728900226,355150,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260728900182,396300,6,잠정실적,2026-07-28,2026-07-28,2026-07-29,False,False,False,False,False,False,False,False,False,False,0,False
20260729800013,000660,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800589,002350,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800269,002760,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729900143,0039P0,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800297,004430,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800146,006360,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729900374,0088M0,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800855,009180,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800663,009420,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800460,009540,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800462,009540,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,True,False,False,False,False,False,False,False,False,0,False
20260729800486,009830,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800795,011760,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800419,016380,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800422,016380,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,True,False,False,False,False,False,False,False,False,0,False
20260729800312,016580,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800656,028260,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729900867,036930,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729900762,037950,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800654,047810,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729900234,051360,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800683,051900,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729900195,053800,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729900196,053800,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,True,False,False,False,False,False,False,False,False,0,False
20260729800126,069620,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729900348,096870,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729900268,099320,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800239,195870,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729900265,195940,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729900288,214270,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729900724,236810,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729900997,255440,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800661,259960,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800368,267270,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800444,307950,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
20260729800160,317400,6,잠정실적,2026-07-29,2026-07-29,2026-07-30,False,False,False,False,False,False,False,False,False,False,0,False
